versao,coorte,dia_utc,hora_utc,hora_brt,mercado,motivo,r_net,atr_pct,risco_pct,r_bruto,custo_r
mean_reversion v6,replay:9d99748b,2026-08-22,11,8,XRPUSDT,expired,-0.9201406370,0.02620884222581916910452047065,0.04259096772942532216,-0.87408435654811460539,0.0460562804806656533431198668
mean_reversion v6,replay:9d99748b,2026-08-23,20,17,XRPUSDT,target,1.3106642857,0.01043695324556198615841905855,0.01631130106621192706,1.43463943214772185200,0.123975146486370319835370339
mean_reversion v6,replay:9d99748b,2026-08-25,8,5,SOLUSDT,stop,-1.0904924022,0.009347090149869657204387424262,0.01529923401514646767,-0.96080586679850605319,0.129686535398256014948536048
mean_reversion v6,replay:9d99748b,2026-08-27,18,15,XRPUSDT,expired,0.1411650521,0.008154545188080097008617452765,0.01426036369310463050,0.28161137445820763391,0.1404463223715134751756702771
mean_reversion v6,replay:9d99748b,2026-09-05,23,20,DOGEUSDT,expired,0.6691969885,0.008158348093982564598078297069,0.01162288066750924215,0.85058556604080134717,0.1728215800248103385284329347
mean_reversion v7,replay:264b227f,2026-08-20,19,16,XRPUSDT,expired,0.9986947404,0.01741948080326172194446009916,0.03322012724017338986,1.05992277314551952199,0.0612280327425272390771954331
mean_reversion v7,replay:264b227f,2026-08-21,11,8,ETHUSDT,expired,0.4394329328,0.008688890374173693118066790199,0.01878970919627243432,0.54635657465950877516,0.1069236418683196195363263456
mean_reversion v7,replay:264b227f,2026-08-21,11,8,SOLUSDT,expired,0.5077983747,0.009248913444825570987291047095,0.01973648903224065781,0.60968229220438238505,0.1018839174606794594213874628
mean_reversion v7,replay:264b227f,2026-08-21,12,9,DOGEUSDT,expired,0.5691805138,0.01048124580649304986903512841,0.02001482990514571566,0.67477017448351765404,0.1005405940532022544109790024
mean_reversion v7,replay:264b227f,2026-08-21,18,15,XRPUSDT,expired,0.3803716121,0.01314623338183249375520913074,0.02729733325914034102,0.45404884821705853762,0.0736772361081491243328670873
mean_reversion v7,replay:264b227f,2026-08-22,5,2,DOGEUSDT,expired,0.3450591309,0.03564523392344247034340537683,0.05777503397626975654,0.38183175104569831820,0.0349780108879902343590039977
mean_reversion v7,replay:264b227f,2026-08-22,5,2,ETHUSDT,expired,-0.2154302668,0.01050922790584598549891946864,0.01794776224504018264,-0.09858468912027674978,0.1112691232695984908743197204
mean_reversion v7,replay:264b227f,2026-08-22,8,5,XRPUSDT,expired,0.0504634839,0.03116431526144051280803910722,0.05878949009904402186,0.08454729743673178621,0.03408381354864308926807642466
mean_reversion v7,replay:264b227f,2026-08-22,10,7,DOGEUSDT,expired,0.4068785786,0.02097915752194151305783014686,0.04049266077899520241,0.45669721555859466794,0.0498186369553297533852811691
mean_reversion v7,replay:264b227f,2026-08-22,10,7,SOLUSDT,expired,0.4558462313,0.01462454127873617267709090868,0.02972625535753607321,0.52360996148943237571,0.0677637301830332824934551594
mean_reversion v7,replay:264b227f,2026-08-23,20,17,XRPUSDT,target,1.3561697826,0.01043695324556198615841905855,0.02152630060170941192,1.45047379700051467265,0.094304014354226659830613931
mean_reversion v7,replay:264b227f,2026-08-25,8,5,SOLUSDT,stop,-1.0691048993,0.009347090149869657204387424262,0.01996671852892250698,-0.96996801377242447817,0.099136885537135953680694484
mean_reversion v7,replay:264b227f,2026-08-27,18,15,XRPUSDT,expired,0.1098279287,0.008154545188080097008617452765,0.01832926293828801791,0.21909667799572776588,0.1092687492737700630225411256
mean_reversion v7,replay:264b227f,2026-09-05,23,20,DOGEUSDT,expired,0.4952689145,0.008158348093982564598078297069,0.01570459302722245723,0.62951357698102264127,0.1279042760240205405336813105
mean_reversion v8,replay:8ac79cca,2026-08-20,3,0,DOGEUSDT,expired,0.0797889190,0.006332945768169818798413613202,0.01167826988930057576,0.25119560544706252430,0.17140668648447753883223667422
mean_reversion v8,replay:8ac79cca,2026-08-20,3,0,XRPUSDT,target,0.8385605295,0.00643980810695267685315975585,0.01233172037620954906,1.00164805805837843712,0.1630875285434650269024454753
mean_reversion v8,replay:8ac79cca,2026-08-20,13,10,ETHUSDT,target,1.3817191949,0.007233907322433574602936196663,0.01079580393028924768,1.5684333264219257,0.186714131476853699897862136
mean_reversion v8,replay:8ac79cca,2026-08-20,19,16,XRPUSDT,expired,1.3543871096,0.01741948080326172194446009916,0.02449577828567302255,1.43742194993843103509,0.083034840316214637137747990
mean_reversion v8,replay:8ac79cca,2026-08-20,21,18,ETHUSDT,target,1.3304867418,0.006032412939617125843666402209,0.00906132452982801695,1.5626384563424440,0.222148195754376229790660388
mean_reversion v8,replay:8ac79cca,2026-08-21,11,8,ETHUSDT,expired,0.5713464543,0.008688890374173693118066790199,0.01445150653619312891,0.71036754054764151524,0.1390210862708671479861500833
mean_reversion v8,replay:8ac79cca,2026-08-21,11,8,SOLUSDT,expired,0.6629345345,0.009248913444825570987291047095,0.01511786840410941770,0.79594474244611544824,0.1330102079058856009107963439
mean_reversion v8,replay:8ac79cca,2026-08-21,12,9,DOGEUSDT,expired,0.7713418300,0.01048124580649304986903512841,0.01476913441703317778,0.91443478581773698129,0.1362505636224942139588685494
mean_reversion v8,replay:8ac79cca,2026-08-21,18,15,XRPUSDT,expired,0.5008504489,0.01314623338183249375520913074,0.02073100000407859690,0.59786419966578696048,0.0970137507723136736259735845
mean_reversion v8,replay:8ac79cca,2026-08-21,20,17,SOLUSDT,target,1.8744401871,0.006235895485909628526412857445,0.00765684479229817481,2.1376248679498243,0.263184680880885670955806995
mean_reversion v8,replay:8ac79cca,2026-08-22,5,2,DOGEUSDT,expired,0.5022492617,0.03564523392344247034340537683,0.03969304593386665882,0.55577348300855905199,0.0509120859820875329249345036
mean_reversion v8,replay:8ac79cca,2026-08-22,5,2,ETHUSDT,expired,-0.3050085123,0.01050922790584598549891946864,0.01267666656233666152,-0.13957727393326513911,0.1575360336123500158616089555
mean_reversion v8,replay:8ac79cca,2026-08-22,8,5,XRPUSDT,stop,-1.0314407507,0.03116431526144051280803910722,0.04314851924389133098,-0.98610287846771542156,0.045337872227171711618926401
mean_reversion v8,replay:8ac79cca,2026-08-22,10,7,DOGEUSDT,expired,0.5494239801,0.02097915752194151305783014686,0.02998703525445571504,0.61669602451205982714,0.0672720443880605706137769451
mean_reversion v8,replay:8ac79cca,2026-08-22,10,7,SOLUSDT,expired,0.6044631954,0.01462454127873617267709090868,0.02241757906644721798,0.69431955060128899756,0.0898563552036246734557024919
mean_reversion v8,replay:8ac79cca,2026-08-22,11,8,XRPUSDT,expired,-0.9201406370,0.02620884222581916910452047065,0.04259096772942532216,-0.87408435654811460539,0.0460562804806656533431198668
mean_reversion v8,replay:8ac79cca,2026-08-23,20,17,XRPUSDT,target,1.3106642857,0.01043695324556198615841905855,0.01631130106621192706,1.43463943214772185200,0.123975146486370319835370339
mean_reversion v8,replay:8ac79cca,2026-08-24,0,21,SOLUSDT,stop,-1.1384742561,0.006853601985165101186687331188,0.01003599121234586652,-0.94025102222759772754,0.198223233879358645102216635
mean_reversion v8,replay:8ac79cca,2026-08-24,17,14,ETHUSDT,expired,0.4181179121,0.007566785122799852416044565884,0.00864314782515636023,0.65002620345725298130,0.2319082913190007834614827427
mean_reversion v8,replay:8ac79cca,2026-08-25,7,4,XRPUSDT,stop,-1.1052461437,0.007599901781820415170464533985,0.01317471969460397540,-0.95448554278417970106,0.150760600919813751634657044
mean_reversion v8,replay:8ac79cca,2026-08-25,8,5,SOLUSDT,stop,-1.0904924022,0.009347090149869657204387424262,0.01529923401514646767,-0.96080586679850605319,0.129686535398256014948536048
mean_reversion v8,replay:8ac79cca,2026-08-25,9,6,DOGEUSDT,stop,-1.1261890505,0.006723847989727857262978683214,0.01100537063526383291,-0.94551385539446646041,0.180675195086375960181661038
mean_reversion v8,replay:8ac79cca,2026-08-27,13,10,DOGEUSDT,target,1.0240525032,0.006592317435981711590948829282,0.01149580681820818731,1.19912349514301806125,0.175070991977507837701781052
mean_reversion v8,replay:8ac79cca,2026-08-27,18,15,DOGEUSDT,expired,0.6327372887,0.0071272442197797874958606448,0.01061172884844407874,0.82191669692814505357,0.1891794081900903318507125185
mean_reversion v8,replay:8ac79cca,2026-08-27,18,15,XRPUSDT,expired,0.1411650521,0.008154545188080097008617452765,0.01426036369310463050,0.28161137445820763391,0.1404463223715134751756702771
mean_reversion v8,replay:8ac79cca,2026-08-28,2,23,SOLUSDT,stop,-1.1378073412,0.007191159694852003514589674077,0.01008421029950836837,-0.94053672047084224907,0.197270620772201240508737488
mean_reversion v8,replay:8ac79cca,2026-08-28,2,23,XRPUSDT,stop,-1.1428139997,0.006737792565519977970417638871,0.00973314377409445681,-0.93839192867298762544,0.204422071042097809100850623
mean_reversion v8,replay:8ac79cca,2026-09-03,20,17,DOGEUSDT,stop,-1.1199415262,0.006948836066349886534295787553,0.01157388055334480177,-0.94819021907935759141,0.171751307082047916750887060
mean_reversion v8,replay:8ac79cca,2026-09-03,22,19,DOGEUSDT,stop,-1.1246015471,0.006737039519408784837634698336,0.01194311648036326809,-0.94979198127587559607,0.166410498382547643715091161
mean_reversion v8,replay:8ac79cca,2026-09-03,22,19,XRPUSDT,expired,-0.7785603423,0.007753423139985408109113110747,0.01398996589110457210,-0.62918381430143067945,0.1422448480217310651673963701
mean_reversion v8,replay:8ac79cca,2026-09-05,23,20,DOGEUSDT,expired,0.6691969885,0.008158348093982564598078297069,0.01162288066750924215,0.85058556604080134717,0.1728215800248103385284329347
mean_reversion v8,replay:8ac79cca,2026-09-06,9,6,DOGEUSDT,expired,-0.4487343513,0.007083860597016040620826960228,0.01187898050935845612,-0.28075137678135578770,0.1679829744878416405050881321
mean_reversion v8,replay:8ac79cca,2026-09-06,15,12,SOLUSDT,expired,0.0718081718,0.00610916784407228883809074106,0.01060329438364300714,0.26822356174767708237,0.18877567838436031113081214710
momentum v10,replay:6eff77c0,2026-08-09,6,3,SOLUSDT,expired,0.0968753052,0.004178842933509917001309841603,0.01348082577001543041,0.25282118699299139491,0.1485226627894901434476525966
momentum v10,replay:6eff77c0,2026-08-09,13,10,DOGEUSDT,expired,0.1311048064,0.004220120022220639199340826634,0.01320745708039152635,0.29033307009801644447,0.1516290644479198388291940526
momentum v10,replay:6eff77c0,2026-08-09,13,10,SOLUSDT,expired,0.3985222856,0.004406381789479909672491260778,0.01467379467138977999,0.54216074967501280402,0.1367576970166565044803048042
momentum v10,replay:6eff77c0,2026-08-09,13,10,XRPUSDT,invalidated,-0.2355804844,0.00351030476239137344626765783,0.01052464958879683262,-0.04571005343349832194,0.1898704309224781537283968562
momentum v10,replay:6eff77c0,2026-08-09,15,12,XRPUSDT,invalidated,-0.4030614595,0.003534357118838154659644093895,0.01138608852341861697,-0.21895030558178350974,0.1753287203254861347277358914
momentum v10,replay:6eff77c0,2026-08-09,22,19,DOGEUSDT,invalidated,-0.4751847908,0.003576331867542979736055077265,0.01043486274130496293,-0.28391837644115615889,0.1912664144029358782540947952
momentum v10,replay:6eff77c0,2026-08-09,22,19,SOLUSDT,invalidated,-0.7731939172,0.004213819422139417798065867404,0.01190475793528909075,-0.60590035571158050413,0.1672935614877364021211054875
momentum v10,replay:6eff77c0,2026-08-09,22,19,XRPUSDT,invalidated,-0.4502934585,0.003476803076585502954072344133,0.01080168380701060902,-0.26551361772880447936,0.1847798407546675855761344607
momentum v10,replay:6eff77c0,2026-08-10,7,4,ETHUSDT,invalidated,-0.1921865354,0.004946384752174099538810561861,0.01535633584452612493,-0.06208730237363111241,0.1300992329910203111824416334
momentum v10,replay:6eff77c0,2026-08-10,7,4,XRPUSDT,invalidated,-0.1786239485,0.005617056135960886471107703587,0.01657425533120547669,-0.05808530650910508381,0.1205386420081684320974947117
momentum v10,replay:6eff77c0,2026-08-11,2,23,DOGEUSDT,invalidated,-0.2932442281,0.004415773199986643852840466468,0.01410148775214186752,-0.15165188330407800002,0.1415923447746928190032931227
momentum v10,replay:6eff77c0,2026-08-11,9,6,DOGEUSDT,expired,0.1485214161,0.004190834380956243929641643261,0.01330491908182262546,0.29905059978869939049,0.1505291837072106653384347478
momentum v10,replay:6eff77c0,2026-08-11,10,7,ETHUSDT,expired,0.0538542926,0.004212009992367442647565171441,0.01268330308481436243,0.21165897459989605022,0.15780468201550061090489808539
momentum v10,replay:6eff77c0,2026-08-11,11,8,SOLUSDT,invalidated,-0.4252083187,0.00488106776546925024881083593,0.01518027395954131380,-0.29383115400745445248,0.1313771647318688025647031252
momentum v10,replay:6eff77c0,2026-08-11,14,11,DOGEUSDT,invalidated,-0.3736463927,0.004303606933783961731156881948,0.01364187835161789088,-0.22735422718681180134,0.1462921654766739730026620906
momentum v10,replay:6eff77c0,2026-08-11,14,11,XRPUSDT,invalidated,-0.2972314963,0.005224847882075245844127882658,0.01704475322735001219,-0.18014379647321332351,0.1170876998518910005228054870
momentum v10,replay:6eff77c0,2026-08-11,17,14,XRPUSDT,invalidated,-0.1786717459,0.006973204686128820652071059658,0.02334543740178600781,-0.09314639613735443785,0.0855253497176150568111131939
momentum v10,replay:6eff77c0,2026-08-11,20,17,DOGEUSDT,expired,0.3812744239,0.006450807121305106702191612646,0.02173140029392541591,0.47837629260183306038,0.0924558005517359435280573333
momentum v10,replay:6eff77c0,2026-08-11,20,17,ETHUSDT,expired,-0.1743282577,0.005030318280821495705231835146,0.01614701642283601073,-0.04439637574519690358,0.1237432334423557735686968235
momentum v10,replay:6eff77c0,2026-08-11,20,17,SOLUSDT,expired,0.2182710953,0.005398494201666953501922242086,0.01834297902314716780,0.33086042749865615391,0.1092989435558795506435042165
momentum v10,replay:6eff77c0,2026-08-11,20,17,XRPUSDT,expired,0.1824223917,0.007249727539408692633831291906,0.02300950134782292664,0.27365542368609041080,0.0871420833027377305270630928
momentum v10,replay:6eff77c0,2026-08-12,4,1,ETHUSDT,invalidated,-0.2200705270,0.004338581517976884479758847769,0.01280866738938197065,-0.06408395747260290170,0.1559865695417690564316357052
momentum v10,replay:6eff77c0,2026-08-12,8,5,ETHUSDT,invalidated,-0.1974343137,0.0044626622000480991749429227,0.01397323322502597230,-0.05444377497330137929,0.1429905387255516994804001681
momentum v10,replay:6eff77c0,2026-08-12,9,6,ETHUSDT,expired,-0.0607439607,0.004417438889525090370188332892,0.01434562906842844992,0.07866637520432180316,0.13941033591646567409828065445
momentum v10,replay:6eff77c0,2026-08-12,9,6,SOLUSDT,expired,-0.4245926744,0.005104431480010536449879715493,0.01604051730222775544,-0.30028339328021647767,0.1243092811186380572076465237
momentum v10,replay:6eff77c0,2026-08-12,9,6,XRPUSDT,invalidated,-0.2669549335,0.006265214257965249048249805659,0.01953178595428865448,-0.16478388922495925044,0.1021710443187967843954340250
momentum v10,replay:6eff77c0,2026-08-12,12,9,DOGEUSDT,invalidated,-0.3349616214,0.007779543836648630522988838478,0.02131429046830181880,-0.24142549618975104399,0.0935361251821212805505950121
momentum v10,replay:6eff77c0,2026-08-13,3,0,DOGEUSDT,expired,0.1303561306,0.006854863474400900292766329674,0.02170885377734952201,0.22265179466187083432,0.0922956640331106793517314825
momentum v10,replay:6eff77c0,2026-08-13,3,0,ETHUSDT,expired,0.3196589451,0.005237591833366724200581122113,0.01627330957448919976,0.44292870144324825763,0.1232697563064351046437678616
momentum v10,replay:6eff77c0,2026-08-13,3,0,SOLUSDT,expired,0.2624742467,0.00548058319671296906777545808,0.01741969776538710182,0.37759545981587396117,0.1151212131657532974709647492
momentum v10,replay:6eff77c0,2026-08-13,3,0,XRPUSDT,expired,0.1960115712,0.00503156155219205260698974908,0.01555330639839728201,0.32484925593214232810,0.1288376847761676521759873112
momentum v10,replay:6eff77c0,2026-08-13,13,10,ETHUSDT,invalidated,-0.1755166949,0.00478700965100981105556091973,0.01385545741379691086,-0.03128707717134123170,0.1442296177715655820609291426
momentum v10,replay:6eff77c0,2026-08-13,13,10,SOLUSDT,invalidated,-0.1634382840,0.00499473233945592483474089137,0.01463502669103354892,-0.02688866644727689840,0.1365496175613677963903018387
momentum v10,replay:6eff77c0,2026-08-13,14,11,ETHUSDT,invalidated,-0.2697582522,0.004583264440260804587156912438,0.01377833735377670204,-0.12481468296539367569,0.1449435691854041122537460834
momentum v10,replay:6eff77c0,2026-08-13,14,11,SOLUSDT,invalidated,-0.5654447207,0.0047252866287259536475308656,0.01392541601885997995,-0.42233079170398909065,0.1431139289748151121370328033
momentum v10,replay:6eff77c0,2026-08-14,15,12,DOGEUSDT,expired,-0.3968212523,0.004136966911129340816287012377,0.01164753102885511998,-0.22117502673453135654,0.1713861237982977141157139155
momentum v10,replay:6eff77c0,2026-08-14,15,12,ETHUSDT,invalidated,-0.1163740364,0.004071524128907067192761544323,0.01133724786608257361,0.06059650046941608016,0.1763644559819773812371186881
momentum v10,replay:6eff77c0,2026-08-14,15,12,SOLUSDT,invalidated,-0.3168749412,0.004174111850631297959671865836,0.01316879419448344205,-0.17045270872406387398,0.1516127120037424372124610188
momentum v10,replay:6eff77c0,2026-08-14,15,12,XRPUSDT,invalidated,-0.4895945791,0.003712673034119480346449919786,0.01088900266446439966,-0.30133950065104399116,0.1832601462174135458993025088
