symbol,tipo,hora_brt,participacao,d_stop,fonte_d_stop,ref_p10,ref_p50,ref_p90,notional_p10,notional_p50,notional_p90,r_brl_p10,r_brl_p50,r_brl_p90
ETHUSDT,perpetual,1,0.02,0.02114179,mediana_da_familia,477648.23,1618055.02,3859631.31,9552.96,32361.10,77192.63,1034.03,3502.82,8355.46
ETHUSDT,perpetual,1,0.05,0.02114179,mediana_da_familia,477648.23,1618055.02,3859631.31,23882.41,80902.75,192981.57,2585.07,8757.05,20888.66
ETHUSDT,perpetual,2,0.01,0.02114179,mediana_da_familia,481335.81,2079459.85,5714332.21,4813.36,20794.60,57143.32,521.01,2250.84,6185.29
ETHUSDT,perpetual,2,0.02,0.02114179,mediana_da_familia,481335.81,2079459.85,5714332.21,9626.72,41589.20,114286.64,1042.01,4501.69,12370.58
ETHUSDT,perpetual,2,0.05,0.02114179,mediana_da_familia,481335.81,2079459.85,5714332.21,24066.79,103972.99,285716.61,2605.03,11254.22,30926.46
ETHUSDT,perpetual,3,0.01,0.02114179,mediana_da_familia,579105.28,2064408.14,4776963.40,5791.05,20644.08,47769.63,626.83,2234.55,5170.67
ETHUSDT,perpetual,3,0.02,0.02114179,mediana_da_familia,579105.28,2064408.14,4776963.40,11582.11,41288.16,95539.27,1253.67,4469.10,10341.34
ETHUSDT,perpetual,3,0.05,0.02114179,mediana_da_familia,579105.28,2064408.14,4776963.40,28955.26,103220.41,238848.17,3134.17,11172.76,25853.34
ETHUSDT,perpetual,4,0.01,0.02114179,mediana_da_familia,599372.29,1976832.41,5310885.27,5993.72,19768.32,53108.85,648.77,2139.76,5748.59
ETHUSDT,perpetual,4,0.02,0.02114179,mediana_da_familia,599372.29,1976832.41,5310885.27,11987.45,39536.65,106217.71,1297.54,4279.52,11497.19
ETHUSDT,perpetual,4,0.05,0.02114179,mediana_da_familia,599372.29,1976832.41,5310885.27,29968.61,98841.62,265544.26,3243.85,10698.79,28742.97
ETHUSDT,perpetual,5,0.01,0.02114179,mediana_da_familia,587779.94,2162244.27,7844402.83,5877.80,21622.44,78444.03,636.22,2340.45,8490.92
ETHUSDT,perpetual,5,0.02,0.02114179,mediana_da_familia,587779.94,2162244.27,7844402.83,11755.60,43244.89,156888.06,1272.45,4680.90,16981.84
ETHUSDT,perpetual,5,0.05,0.02114179,mediana_da_familia,587779.94,2162244.27,7844402.83,29389.00,108112.21,392220.14,3181.12,11702.25,42454.59
ETHUSDT,perpetual,6,0.01,0.02114179,mediana_da_familia,642844.00,2141633.35,8891259.76,6428.44,21416.33,88912.60,695.83,2318.14,9624.05
ETHUSDT,perpetual,6,0.02,0.02114179,mediana_da_familia,642844.00,2141633.35,8891259.76,12856.88,42832.67,177825.20,1391.65,4636.28,19248.11
ETHUSDT,perpetual,6,0.05,0.02114179,mediana_da_familia,642844.00,2141633.35,8891259.76,32142.20,107081.67,444562.99,3479.13,11590.71,48120.27
ETHUSDT,perpetual,7,0.01,0.02114179,mediana_da_familia,525434.99,1965632.37,6882876.59,5254.35,19656.32,68828.77,568.74,2127.63,7450.15
ETHUSDT,perpetual,7,0.02,0.02114179,mediana_da_familia,525434.99,1965632.37,6882876.59,10508.70,39312.65,137657.53,1137.48,4255.27,14900.29
ETHUSDT,perpetual,7,0.05,0.02114179,mediana_da_familia,525434.99,1965632.37,6882876.59,26271.75,98281.62,344143.83,2843.70,10638.17,37250.73
ETHUSDT,perpetual,8,0.01,0.02114179,mediana_da_familia,456398.78,1912900.44,5573011.53,4563.99,19129.00,55730.12,494.01,2070.56,6032.32
ETHUSDT,perpetual,8,0.02,0.02114179,mediana_da_familia,456398.78,1912900.44,5573011.53,9127.98,38258.01,111460.23,988.03,4141.11,12064.65
ETHUSDT,perpetual,8,0.05,0.02114179,mediana_da_familia,456398.78,1912900.44,5573011.53,22819.94,95645.02,278650.58,2470.07,10352.78,30161.62
ETHUSDT,perpetual,9,0.01,0.02114179,mediana_da_familia,520160.00,2431748.66,7869244.07,5201.60,24317.49,78692.44,563.03,2632.17,8517.81
ETHUSDT,perpetual,9,0.02,0.02114179,mediana_da_familia,520160.00,2431748.66,7869244.07,10403.20,48634.97,157384.88,1126.06,5264.33,17035.61
ETHUSDT,perpetual,9,0.05,0.02114179,mediana_da_familia,520160.00,2431748.66,7869244.07,26008.00,121587.43,393462.20,2815.15,13160.83,42589.03
ETHUSDT,perpetual,10,0.01,0.02114179,mediana_da_familia,894527.55,3812746.25,11490358.95,8945.28,38127.46,114903.59,968.25,4126.98,12437.36
ETHUSDT,perpetual,10,0.02,0.02114179,mediana_da_familia,894527.55,3812746.25,11490358.95,17890.55,76254.93,229807.18,1936.50,8253.97,24874.73
ETHUSDT,perpetual,10,0.05,0.02114179,mediana_da_familia,894527.55,3812746.25,11490358.95,44726.38,190637.31,574517.95,4841.26,20634.91,62186.82
ETHUSDT,perpetual,11,0.01,0.02114179,mediana_da_familia,773027.39,5077114.89,11932834.20,7730.27,50771.15,119328.34,836.74,5495.56,12916.31
ETHUSDT,perpetual,11,0.02,0.02114179,mediana_da_familia,773027.39,5077114.89,11932834.20,15460.55,101542.30,238656.68,1673.48,10991.11,25832.61
ETHUSDT,perpetual,11,0.05,0.02114179,mediana_da_familia,773027.39,5077114.89,11932834.20,38651.37,253855.74,596641.71,4183.69,27477.79,64581.53
ETHUSDT,perpetual,12,0.01,0.02114179,mediana_da_familia,860550.81,4078699.68,12047239.11,8605.51,40787.00,120472.39,931.48,4414.86,13040.14
ETHUSDT,perpetual,12,0.02,0.02114179,mediana_da_familia,860550.81,4078699.68,12047239.11,17211.02,81573.99,240944.78,1862.95,8829.71,26080.28
ETHUSDT,perpetual,12,0.05,0.02114179,mediana_da_familia,860550.81,4078699.68,12047239.11,43027.54,203934.98,602361.96,4657.38,22074.28,65200.70
ETHUSDT,perpetual,13,0.01,0.02114179,mediana_da_familia,1115572.81,3236840.99,10599527.97,11155.73,32368.41,105995.28,1207.52,3503.61,11473.11
ETHUSDT,perpetual,13,0.02,0.02114179,mediana_da_familia,1115572.81,3236840.99,10599527.97,22311.46,64736.82,211990.56,2415.03,7007.23,22946.23
ETHUSDT,perpetual,13,0.05,0.02114179,mediana_da_familia,1115572.81,3236840.99,10599527.97,55778.64,161842.05,529976.40,6037.58,17518.06,57365.57
ETHUSDT,perpetual,14,0.01,0.02114179,mediana_da_familia,916763.10,2715036.39,8122765.62,9167.63,27150.36,81227.66,992.32,2938.80,8792.22
ETHUSDT,perpetual,14,0.02,0.02114179,mediana_da_familia,916763.10,2715036.39,8122765.62,18335.26,54300.73,162455.31,1984.64,5877.61,17584.45
ETHUSDT,perpetual,14,0.05,0.02114179,mediana_da_familia,916763.10,2715036.39,8122765.62,45838.16,135751.82,406138.28,4961.60,14694.01,43961.11
ETHUSDT,perpetual,15,0.01,0.02114179,mediana_da_familia,645881.84,1867693.22,6327433.94,6458.82,18676.93,63274.34,699.11,2021.62,6848.92
ETHUSDT,perpetual,15,0.02,0.02114179,mediana_da_familia,645881.84,1867693.22,6327433.94,12917.64,37353.86,126548.68,1398.23,4043.25,13697.85
ETHUSDT,perpetual,15,0.05,0.02114179,mediana_da_familia,645881.84,1867693.22,6327433.94,32294.09,93384.66,316371.70,3495.57,10108.12,34244.62
ETHUSDT,perpetual,16,0.01,0.02114179,mediana_da_familia,558346.44,1613096.85,4371354.83,5583.46,16130.97,43713.55,604.36,1746.04,4731.63
ETHUSDT,perpetual,16,0.02,0.02114179,mediana_da_familia,558346.44,1613096.85,4371354.83,11166.93,32261.94,87427.10,1208.73,3492.09,9463.26
ETHUSDT,perpetual,16,0.05,0.02114179,mediana_da_familia,558346.44,1613096.85,4371354.83,27917.32,80654.84,218567.74,3021.82,8730.22,23658.15
ETHUSDT,perpetual,17,0.01,0.02114179,mediana_da_familia,422617.21,1363173.95,3736110.66,4226.17,13631.74,37361.11,457.45,1475.52,4044.03
ETHUSDT,perpetual,17,0.02,0.02114179,mediana_da_familia,422617.21,1363173.95,3736110.66,8452.34,27263.48,74722.21,914.90,2951.05,8088.06
ETHUSDT,perpetual,17,0.05,0.02114179,mediana_da_familia,422617.21,1363173.95,3736110.66,21130.86,68158.70,186805.53,2287.24,7377.62,20220.16
ETHUSDT,perpetual,18,0.01,0.02114179,mediana_da_familia,346871.22,1280403.99,5441513.53,3468.71,12804.04,54415.14,375.46,1385.93,5889.99
ETHUSDT,perpetual,18,0.02,0.02114179,mediana_da_familia,346871.22,1280403.99,5441513.53,6937.42,25608.08,108830.27,750.92,2771.86,11779.98
ETHUSDT,perpetual,18,0.05,0.02114179,mediana_da_familia,346871.22,1280403.99,5441513.53,17343.56,64020.20,272075.68,1877.30,6929.66,29449.94
ETHUSDT,perpetual,19,0.01,0.02114179,mediana_da_familia,448434.25,1678834.27,4836775.02,4484.34,16788.34,48367.75,485.39,1817.20,5235.41
ETHUSDT,perpetual,19,0.02,0.02114179,mediana_da_familia,448434.25,1678834.27,4836775.02,8968.69,33576.69,96735.50,970.79,3634.40,10470.82
ETHUSDT,perpetual,19,0.05,0.02114179,mediana_da_familia,448434.25,1678834.27,4836775.02,22421.71,83941.71,241838.75,2426.97,9086.00,26177.05
ETHUSDT,perpetual,20,0.01,0.02114179,mediana_da_familia,450216.89,1396558.55,4546028.70,4502.17,13965.59,45460.29,487.32,1511.66,4920.70
ETHUSDT,perpetual,20,0.02,0.02114179,mediana_da_familia,450216.89,1396558.55,4546028.70,9004.34,27931.17,90920.57,974.65,3023.32,9841.40
ETHUSDT,perpetual,20,0.05,0.02114179,mediana_da_familia,450216.89,1396558.55,4546028.70,22510.84,69827.93,227301.43,2436.61,7558.30,24603.50
ETHUSDT,perpetual,21,0.01,0.02114179,mediana_da_familia,633212.30,1863209.12,5815069.86,6332.12,18632.09,58150.70,685.40,2016.77,6294.33
ETHUSDT,perpetual,21,0.02,0.02114179,mediana_da_familia,633212.30,1863209.12,5815069.86,12664.25,37264.18,116301.40,1370.80,4033.54,12588.67
ETHUSDT,perpetual,21,0.05,0.02114179,mediana_da_familia,633212.30,1863209.12,5815069.86,31660.61,93160.46,290753.49,3427.00,10083.85,31471.66
ETHUSDT,perpetual,22,0.01,0.02114179,mediana_da_familia,609077.34,2177955.45,5753569.09,6090.77,21779.55,57535.69,659.28,2357.46,6227.76
ETHUSDT,perpetual,22,0.02,0.02114179,mediana_da_familia,609077.34,2177955.45,5753569.09,12181.55,43559.11,115071.38,1318.55,4714.91,12455.53
ETHUSDT,perpetual,22,0.05,0.02114179,mediana_da_familia,609077.34,2177955.45,5753569.09,30453.87,108897.77,287678.45,3296.38,11787.28,31138.82
ETHUSDT,perpetual,23,0.01,0.02114179,mediana_da_familia,611117.88,2018831.26,5410042.93,6111.18,20188.31,54100.43,661.48,2185.22,5855.92
ETHUSDT,perpetual,23,0.02,0.02114179,mediana_da_familia,611117.88,2018831.26,5410042.93,12222.36,40376.63,108200.86,1322.97,4370.44,11711.85
ETHUSDT,perpetual,23,0.05,0.02114179,mediana_da_familia,611117.88,2018831.26,5410042.93,30555.89,100941.56,270502.15,3307.42,10926.09,29279.62
ETHUSDT,spot,0,0.01,0.02114179,mediana_da_familia,74580.07,197164.71,408723.04,745.80,1971.65,4087.23,80.73,213.41,442.41
ETHUSDT,spot,0,0.02,0.02114179,mediana_da_familia,74580.07,197164.71,408723.04,1491.60,3943.29,8174.46,161.45,426.83,884.82
ETHUSDT,spot,0,0.05,0.02114179,mediana_da_familia,74580.07,197164.71,408723.04,3729.00,9858.24,20436.15,403.63,1067.07,2212.04
ETHUSDT,spot,1,0.01,0.02114179,mediana_da_familia,75423.21,207474.04,500034.58,754.23,2074.74,5000.35,81.64,224.57,541.25
ETHUSDT,spot,1,0.02,0.02114179,mediana_da_familia,75423.21,207474.04,500034.58,1508.46,4149.48,10000.69,163.28,449.15,1082.49
ETHUSDT,spot,1,0.05,0.02114179,mediana_da_familia,75423.21,207474.04,500034.58,3771.16,10373.70,25001.73,408.20,1122.87,2706.23
ETHUSDT,spot,2,0.01,0.02114179,mediana_da_familia,79230.21,245045.44,368102.71,792.30,2450.45,3681.03,85.76,265.24,398.44
ETHUSDT,spot,2,0.02,0.02114179,mediana_da_familia,79230.21,245045.44,368102.71,1584.60,4900.91,7362.05,171.52,530.48,796.88
ETHUSDT,spot,2,0.05,0.02114179,mediana_da_familia,79230.21,245045.44,368102.71,3961.51,12252.27,18405.14,428.80,1326.21,1992.20
ETHUSDT,spot,3,0.01,0.02114179,mediana_da_familia,74608.19,184350.66,364284.08,746.08,1843.51,3642.84,80.76,199.54,394.31
ETHUSDT,spot,3,0.02,0.02114179,mediana_da_familia,74608.19,184350.66,364284.08,1492.16,3687.01,7285.68,161.51,399.09,788.61
ETHUSDT,spot,3,0.05,0.02114179,mediana_da_familia,74608.19,184350.66,364284.08,3730.41,9217.53,18214.20,403.79,997.72,1971.54
ETHUSDT,spot,4,0.01,0.02114179,mediana_da_familia,107960.07,321691.62,556940.23,1079.60,3216.92,5569.40,116.86,348.20,602.84
ETHUSDT,spot,4,0.02,0.02114179,mediana_da_familia,107960.07,321691.62,556940.23,2159.20,6433.83,11138.80,233.72,696.41,1205.68
ETHUSDT,spot,4,0.05,0.02114179,mediana_da_familia,107960.07,321691.62,556940.23,5398.00,16084.58,27847.01,584.29,1741.02,3014.21
ETHUSDT,spot,5,0.01,0.02114179,mediana_da_familia,94066.44,227382.22,438714.04,940.66,2273.82,4387.14,101.82,246.12,474.87
ETHUSDT,spot,5,0.02,0.02114179,mediana_da_familia,94066.44,227382.22,438714.04,1881.33,4547.64,8774.28,203.64,492.24,949.74
ETHUSDT,spot,5,0.05,0.02114179,mediana_da_familia,94066.44,227382.22,438714.04,4703.32,11369.11,21935.70,509.10,1230.61,2374.36
ETHUSDT,spot,6,0.01,0.02114179,mediana_da_familia,104401.54,196286.66,323041.65,1044.02,1962.87,3230.42,113.01,212.46,349.67
ETHUSDT,spot,6,0.02,0.02114179,mediana_da_familia,104401.54,196286.66,323041.65,2088.03,3925.73,6460.83,226.01,424.93,699.33
ETHUSDT,spot,6,0.05,0.02114179,mediana_da_familia,104401.54,196286.66,323041.65,5220.08,9814.33,16152.08,565.03,1062.32,1748.33
ETHUSDT,spot,7,0.01,0.02114179,mediana_da_familia,66787.71,218892.00,495840.41,667.88,2188.92,4958.40,72.29,236.93,536.71
ETHUSDT,spot,7,0.02,0.02114179,mediana_da_familia,66787.71,218892.00,495840.41,1335.75,4377.84,9916.81,144.58,473.87,1073.41
ETHUSDT,spot,7,0.05,0.02114179,mediana_da_familia,66787.71,218892.00,495840.41,3339.39,10944.60,24792.02,361.46,1184.66,2683.53
ETHUSDT,spot,8,0.01,0.02114179,mediana_da_familia,92827.56,244909.38,400301.90,928.28,2449.09,4003.02,100.48,265.09,433.29
ETHUSDT,spot,8,0.02,0.02114179,mediana_da_familia,92827.56,244909.38,400301.90,1856.55,4898.19,8006.04,200.96,530.19,866.59
ETHUSDT,spot,8,0.05,0.02114179,mediana_da_familia,92827.56,244909.38,400301.90,4641.38,12245.47,20015.10,502.39,1325.47,2166.47
ETHUSDT,spot,9,0.01,0.02114179,mediana_da_familia,125319.69,268978.90,522855.28,1253.20,2689.79,5228.55,135.65,291.15,565.95
ETHUSDT,spot,9,0.02,0.02114179,mediana_da_familia,125319.69,268978.90,522855.28,2506.39,5379.58,10457.11,271.30,582.29,1131.90
ETHUSDT,spot,9,0.05,0.02114179,mediana_da_familia,125319.69,268978.90,522855.28,6265.98,13448.95,26142.76,678.24,1455.74,2829.74
ETHUSDT,spot,10,0.01,0.02114179,mediana_da_familia,158601.53,387432.70,1792658.67,1586.02,3874.33,17926.59,171.67,419.36,1940.40
ETHUSDT,spot,10,0.02,0.02114179,mediana_da_familia,158601.53,387432.70,1792658.67,3172.03,7748.65,35853.17,343.35,838.73,3880.81
ETHUSDT,spot,10,0.05,0.02114179,mediana_da_familia,158601.53,387432.70,1792658.67,7930.08,19371.64,89632.93,858.37,2096.82,9702.02
ETHUSDT,spot,11,0.01,0.02114179,mediana_da_familia,235192.73,522758.32,1136465.04,2351.93,5227.58,11364.65,254.58,565.84,1230.13
ETHUSDT,spot,11,0.02,0.02114179,mediana_da_familia,235192.73,522758.32,1136465.04,4703.85,10455.17,22729.30,509.15,1131.69,2460.26
ETHUSDT,spot,11,0.05,0.02114179,mediana_da_familia,235192.73,522758.32,1136465.04,11759.64,26137.92,56823.25,1272.88,2829.21,6150.65
ETHUSDT,spot,12,0.01,0.02114179,mediana_da_familia,225430.52,423021.97,773166.36,2254.31,4230.22,7731.66,244.01,457.89,836.89
ETHUSDT,spot,12,0.02,0.02114179,mediana_da_familia,225430.52,423021.97,773166.36,4508.61,8460.44,15463.33,488.02,915.77,1673.78
ETHUSDT,spot,12,0.05,0.02114179,mediana_da_familia,225430.52,423021.97,773166.36,11271.53,21151.10,38658.32,1220.05,2289.43,4184.44
ETHUSDT,spot,13,0.01,0.02114179,mediana_da_familia,145116.08,263978.60,651482.30,1451.16,2639.79,6514.82,157.08,285.74,705.18
ETHUSDT,spot,13,0.02,0.02114179,mediana_da_familia,145116.08,263978.60,651482.30,2902.32,5279.57,13029.65,314.15,571.47,1410.35
ETHUSDT,spot,13,0.05,0.02114179,mediana_da_familia,145116.08,263978.60,651482.30,7255.80,13198.93,32574.11,785.38,1428.68,3525.88
ETHUSDT,spot,14,0.01,0.02114179,mediana_da_familia,124615.08,235335.19,387931.63,1246.15,2353.35,3879.32,134.89,254.73,419.90
ETHUSDT,spot,14,0.02,0.02114179,mediana_da_familia,124615.08,235335.19,387931.63,2492.30,4706.70,7758.63,269.77,509.46,839.81
ETHUSDT,spot,14,0.05,0.02114179,mediana_da_familia,124615.08,235335.19,387931.63,6230.75,11766.76,19396.58,674.43,1273.65,2099.52
ETHUSDT,spot,15,0.01,0.02114179,mediana_da_familia,78623.64,202101.97,409985.42,786.24,2021.02,4099.85,85.10,218.76,443.78
ETHUSDT,spot,15,0.02,0.02114179,mediana_da_familia,78623.64,202101.97,409985.42,1572.47,4042.04,8199.71,170.21,437.52,887.55
ETHUSDT,spot,15,0.05,0.02114179,mediana_da_familia,78623.64,202101.97,409985.42,3931.18,10105.10,20499.27,425.52,1093.79,2218.88
ETHUSDT,spot,16,0.01,0.02114179,mediana_da_familia,140431.12,260323.03,438377.23,1404.31,2603.23,4383.77,152.01,281.78,474.51
ETHUSDT,spot,16,0.02,0.02114179,mediana_da_familia,140431.12,260323.03,438377.23,2808.62,5206.46,8767.54,304.01,563.56,949.01
ETHUSDT,spot,16,0.05,0.02114179,mediana_da_familia,140431.12,260323.03,438377.23,7021.56,13016.15,21918.86,760.03,1408.89,2372.54
ETHUSDT,spot,17,0.01,0.02114179,mediana_da_familia,90582.41,264337.96,445325.78,905.82,2643.38,4453.26,98.05,286.12,482.03
ETHUSDT,spot,17,0.02,0.02114179,mediana_da_familia,90582.41,264337.96,445325.78,1811.65,5286.76,8906.52,196.10,572.25,964.06
ETHUSDT,spot,17,0.05,0.02114179,mediana_da_familia,90582.41,264337.96,445325.78,4529.12,13216.90,22266.29,490.24,1430.62,2410.14
ETHUSDT,spot,18,0.01,0.02114179,mediana_da_familia,40881.78,109368.61,250387.10,408.82,1093.69,2503.87,44.25,118.38,271.02
ETHUSDT,spot,18,0.02,0.02114179,mediana_da_familia,40881.78,109368.61,250387.10,817.64,2187.37,5007.74,88.50,236.76,542.05
ETHUSDT,spot,18,0.05,0.02114179,mediana_da_familia,40881.78,109368.61,250387.10,2044.09,5468.43,12519.35,221.26,591.91,1355.12
ETHUSDT,spot,19,0.01,0.02114179,mediana_da_familia,56333.77,131709.38,308901.63,563.34,1317.09,3089.02,60.98,142.56,334.36
ETHUSDT,spot,19,0.02,0.02114179,mediana_da_familia,56333.77,131709.38,308901.63,1126.68,2634.19,6178.03,121.95,285.13,668.72
ETHUSDT,spot,19,0.05,0.02114179,mediana_da_familia,56333.77,131709.38,308901.63,2816.69,6585.47,15445.08,304.88,712.82,1671.80
ETHUSDT,spot,20,0.01,0.02114179,mediana_da_familia,55887.03,126264.74,247559.10,558.87,1262.65,2475.59,60.49,136.67,267.96
ETHUSDT,spot,20,0.02,0.02114179,mediana_da_familia,55887.03,126264.74,247559.10,1117.74,2525.29,4951.18,120.99,273.34,535.92
ETHUSDT,spot,20,0.05,0.02114179,mediana_da_familia,55887.03,126264.74,247559.10,2794.35,6313.24,12377.95,302.47,683.36,1339.81
ETHUSDT,spot,21,0.01,0.02114179,mediana_da_familia,70792.67,148030.33,226799.23,707.93,1480.30,2267.99,76.63,160.23,245.49
ETHUSDT,spot,21,0.02,0.02114179,mediana_da_familia,70792.67,148030.33,226799.23,1415.85,2960.61,4535.98,153.25,320.46,490.98
ETHUSDT,spot,21,0.05,0.02114179,mediana_da_familia,70792.67,148030.33,226799.23,3539.63,7401.52,11339.96,383.14,801.15,1227.46
ETHUSDT,spot,22,0.01,0.02114179,mediana_da_familia,92661.66,184375.09,303782.05,926.62,1843.75,3037.82,100.30,199.57,328.82
ETHUSDT,spot,22,0.02,0.02114179,mediana_da_familia,92661.66,184375.09,303782.05,1853.23,3687.50,6075.64,200.60,399.14,657.64
ETHUSDT,spot,22,0.05,0.02114179,mediana_da_familia,92661.66,184375.09,303782.05,4633.08,9218.75,15189.10,501.49,997.85,1644.09
ETHUSDT,spot,23,0.01,0.02114179,mediana_da_familia,80965.95,147437.99,296764.68,809.66,1474.38,2967.65,87.64,159.59,321.22
ETHUSDT,spot,23,0.02,0.02114179,mediana_da_familia,80965.95,147437.99,296764.68,1619.32,2948.76,5935.29,175.28,319.18,642.45
ETHUSDT,spot,23,0.05,0.02114179,mediana_da_familia,80965.95,147437.99,296764.68,4048.30,7371.90,14838.23,438.19,797.95,1606.12
LINKUSDT,perpetual,0,0.01,0.02114179,mediana_da_familia,14808.90,45168.28,139902.30,148.09,451.68,1399.02,16.03,48.89,151.43
LINKUSDT,perpetual,0,0.02,0.02114179,mediana_da_familia,14808.90,45168.28,139902.30,296.18,903.37,2798.05,32.06,97.78,302.87
LINKUSDT,perpetual,0,0.05,0.02114179,mediana_da_familia,14808.90,45168.28,139902.30,740.44,2258.41,6995.11,80.15,244.45,757.16
LINKUSDT,perpetual,1,0.01,0.02114179,mediana_da_familia,14757.15,38320.64,121448.43,147.57,383.21,1214.48,15.97,41.48,131.46
LINKUSDT,perpetual,1,0.02,0.02114179,mediana_da_familia,14757.15,38320.64,121448.43,295.14,766.41,2428.97,31.95,82.96,262.92
LINKUSDT,perpetual,1,0.05,0.02114179,mediana_da_familia,14757.15,38320.64,121448.43,737.86,1916.03,6072.42,79.87,207.39,657.29
LINKUSDT,perpetual,2,0.01,0.02114179,mediana_da_familia,16188.40,44748.44,118146.60,161.88,447.48,1181.47,17.52,48.44,127.88
LINKUSDT,perpetual,2,0.02,0.02114179,mediana_da_familia,16188.40,44748.44,118146.60,323.77,894.97,2362.93,35.05,96.87,255.77
LINKUSDT,perpetual,2,0.05,0.02114179,mediana_da_familia,16188.40,44748.44,118146.60,809.42,2237.42,5907.33,87.61,242.18,639.42
LINKUSDT,perpetual,3,0.01,0.02114179,mediana_da_familia,16606.56,45217.49,119363.15,166.07,452.17,1193.63,17.98,48.94,129.20
LINKUSDT,perpetual,3,0.02,0.02114179,mediana_da_familia,16606.56,45217.49,119363.15,332.13,904.35,2387.26,35.95,97.89,258.40
LINKUSDT,perpetual,3,0.05,0.02114179,mediana_da_familia,16606.56,45217.49,119363.15,830.33,2260.87,5968.16,89.88,244.72,646.00
LINKUSDT,perpetual,4,0.01,0.02114179,mediana_da_familia,13777.41,41160.09,113164.52,137.77,411.60,1131.65,14.91,44.55,122.49
LINKUSDT,perpetual,4,0.02,0.02114179,mediana_da_familia,13777.41,41160.09,113164.52,275.55,823.20,2263.29,29.83,89.10,244.98
LINKUSDT,perpetual,4,0.05,0.02114179,mediana_da_familia,13777.41,41160.09,113164.52,688.87,2058.00,5658.23,74.56,222.76,612.46
LINKUSDT,perpetual,5,0.01,0.02114179,mediana_da_familia,15936.91,49982.01,138246.30,159.37,499.82,1382.46,17.25,54.10,149.64
LINKUSDT,perpetual,5,0.02,0.02114179,mediana_da_familia,15936.91,49982.01,138246.30,318.74,999.64,2764.93,34.50,108.20,299.28
LINKUSDT,perpetual,5,0.05,0.02114179,mediana_da_familia,15936.91,49982.01,138246.30,796.85,2499.10,6912.32,86.25,270.51,748.20
LINKUSDT,perpetual,6,0.01,0.02114179,mediana_da_familia,17312.19,48349.13,149428.69,173.12,483.49,1494.29,18.74,52.33,161.74
LINKUSDT,perpetual,6,0.02,0.02114179,mediana_da_familia,17312.19,48349.13,149428.69,346.24,966.98,2988.57,37.48,104.67,323.49
LINKUSDT,perpetual,6,0.05,0.02114179,mediana_da_familia,17312.19,48349.13,149428.69,865.61,2417.46,7471.43,93.70,261.67,808.72
LINKUSDT,perpetual,7,0.01,0.02114179,mediana_da_familia,16665.43,50081.54,136131.17,166.65,500.82,1361.31,18.04,54.21,147.35
LINKUSDT,perpetual,7,0.02,0.02114179,mediana_da_familia,16665.43,50081.54,136131.17,333.31,1001.63,2722.62,36.08,108.42,294.70
LINKUSDT,perpetual,7,0.05,0.02114179,mediana_da_familia,16665.43,50081.54,136131.17,833.27,2504.08,6806.56,90.19,271.05,736.75
LINKUSDT,perpetual,8,0.01,0.02114179,mediana_da_familia,16381.10,48335.20,114000.29,163.81,483.35,1140.00,17.73,52.32,123.40
LINKUSDT,perpetual,8,0.02,0.02114179,mediana_da_familia,16381.10,48335.20,114000.29,327.62,966.70,2280.01,35.46,104.64,246.79
LINKUSDT,perpetual,8,0.05,0.02114179,mediana_da_familia,16381.10,48335.20,114000.29,819.05,2416.76,5700.01,88.66,261.59,616.98
LINKUSDT,perpetual,9,0.01,0.02114179,mediana_da_familia,23135.77,60978.93,139359.49,231.36,609.79,1393.59,25.04,66.00,150.85
LINKUSDT,perpetual,9,0.02,0.02114179,mediana_da_familia,23135.77,60978.93,139359.49,462.72,1219.58,2787.19,50.09,132.01,301.69
