versao,dia,mercado,original,janela,barra,rotulo,r_exf,r_net,r_bruto,risco_pct
mean_reversion v10,2026-07-01,DOGEUSDT,t,J1,2026-07-01T20:00:00Z,BTC_BEAR,-0.724622,,-0.585541,0.014311
mean_reversion v10,2026-07-01,UNIUSDT,f,J1,2026-07-01T20:00:00Z,BTC_BEAR,1.537442,,1.652513,0.017623
mean_reversion v10,2026-07-01,ETHUSDT,t,J1,2026-07-01T20:15:00Z,BTC_BEAR,-0.475841,,-0.312610,0.012222
mean_reversion v10,2026-07-01,SUIUSDT,f,J1,2026-07-01T20:15:00Z,BTC_BEAR,0.223032,,0.341983,0.016852
mean_reversion v10,2026-07-01,BTCUSDT,f,J1,2026-07-01T20:15:00Z,BTC_BEAR,1.394321,,1.562172,0.012020
mean_reversion v10,2026-07-01,TAOUSDT,f,J1,2026-07-01T20:15:00Z,BTC_BEAR,-0.230690,,-0.131683,0.020162
mean_reversion v10,2026-07-01,XRPUSDT,t,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.959670,,-0.803220,0.012711
mean_reversion v10,2026-07-01,SOLUSDT,t,J1,2026-07-01T20:30:00Z,BTC_BEAR,0.056961,,0.158776,0.019662
mean_reversion v10,2026-07-01,ARBUSDT,f,J1,2026-07-01T20:45:00Z,BTC_BEAR,-0.664107,,-0.571639,0.021484
mean_reversion v10,2026-07-02,LINKUSDT,f,J1,2026-07-02T00:15:00Z,HIGH_VOLATILITY,1.362372,,1.486524,0.016295
mean_reversion v10,2026-07-02,SAHARAUSDT,f,J1,2026-07-02T00:45:00Z,HIGH_VOLATILITY,1.198576,,1.277267,0.025820
mean_reversion v10,2026-07-02,BTCUSDT,f,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.282581,,1.432327,0.013477
mean_reversion v10,2026-07-02,ETHUSDT,t,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.332684,,1.464680,0.015313
mean_reversion v10,2026-07-02,TAOUSDT,f,J1,2026-07-02T06:00:00Z,HIGH_VOLATILITY,0.695067,,0.792518,0.020679
mean_reversion v10,2026-07-02,PROMUSDT,f,J1,2026-07-02T06:45:00Z,HIGH_VOLATILITY,-0.306160,,-0.197332,0.018333
mean_reversion v10,2026-07-02,DASHUSDT,f,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,0.751977,,0.859439,0.018750
mean_reversion v10,2026-07-02,UNIUSDT,f,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.345233,,1.452419,0.018904
mean_reversion v10,2026-07-02,XRPUSDT,t,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.190379,,1.334477,0.014001
mean_reversion v10,2026-07-02,LINKUSDT,f,J1,2026-07-02T07:30:00Z,HIGH_VOLATILITY,1.306849,,1.440504,0.015118
mean_reversion v10,2026-07-02,ETHUSDT,t,J1,2026-07-02T07:45:00Z,HIGH_VOLATILITY,1.352209,,1.487394,0.014950
mean_reversion v10,2026-07-02,SAHARAUSDT,f,J1,2026-07-02T09:30:00Z,HIGH_VOLATILITY,0.030738,,0.103960,0.027336
mean_reversion v10,2026-07-02,ARBUSDT,f,J1,2026-07-02T14:45:00Z,HIGH_VOLATILITY,0.242501,,0.331582,0.022522
mean_reversion v10,2026-07-02,SOLUSDT,t,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.094776,,0.180546,0.023353
mean_reversion v10,2026-07-02,NEARUSDT,f,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.646092,,0.728691,0.024414
mean_reversion v10,2026-07-02,SUIUSDT,f,J1,2026-07-02T15:15:00Z,HIGH_VOLATILITY,-0.212017,,-0.110296,0.019629
mean_reversion v10,2026-07-02,ZECUSDT,f,J1,2026-07-02T16:00:00Z,HIGH_VOLATILITY,-0.494216,,-0.424808,0.028623
mean_reversion v10,2026-07-02,TAOUSDT,f,J1,2026-07-02T16:45:00Z,HIGH_VOLATILITY,-0.058927,,0.023564,0.024237
mean_reversion v10,2026-07-02,XRPUSDT,t,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.016369,,0.114385,0.015300
mean_reversion v10,2026-07-02,LINKUSDT,f,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.061426,,0.050592,0.017852
mean_reversion v10,2026-07-02,DOGEUSDT,t,J1,2026-07-02T20:15:00Z,HIGH_VOLATILITY,-0.181506,,-0.052272,0.015460
mean_reversion v10,2026-07-02,ZECUSDT,f,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.240562,,-0.170811,0.028586
mean_reversion v10,2026-07-02,SUIUSDT,f,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.539949,,-0.426433,0.017542
mean_reversion v10,2026-07-02,DASHUSDT,f,J1,2026-07-02T21:00:00Z,HIGH_VOLATILITY,0.345605,,0.449110,0.019395
mean_reversion v10,2026-07-02,UNIUSDT,f,J1,2026-07-02T21:30:00Z,HIGH_VOLATILITY,-0.079116,,-0.010704,0.029213
mean_reversion v10,2026-07-02,NEARUSDT,f,J1,2026-07-02T22:00:00Z,HIGH_VOLATILITY,0.743988,,0.839883,0.021028
mean_reversion v10,2026-07-02,SOLUSDT,t,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,0.135613,,0.246071,0.018136
mean_reversion v10,2026-07-02,TAOUSDT,f,J1,2026-07-02T22:45:00Z,HIGH_VOLATILITY,1.078303,,1.178131,0.020262
mean_reversion v10,2026-07-03,SAHARAUSDT,f,J1,2026-07-03T04:30:00Z,BTC_BULL,1.326256,,1.446528,0.016821
mean_reversion v10,2026-07-03,TAOUSDT,f,J1,2026-07-03T16:00:00Z,BTC_BULL,-0.277794,,-0.173942,0.019214
mean_reversion v10,2026-07-03,NEARUSDT,f,J1,2026-07-03T17:00:00Z,BTC_BULL,0.107978,,0.196443,0.022645
mean_reversion v10,2026-07-03,ZECUSDT,f,J1,2026-07-03T17:00:00Z,BTC_BULL,0.666350,,0.744993,0.025659
mean_reversion v10,2026-07-03,DASHUSDT,f,J1,2026-07-03T18:30:00Z,BTC_BULL,0.171464,,0.275316,0.019298
mean_reversion v10,2026-07-03,UNIUSDT,f,J1,2026-07-03T19:00:00Z,BTC_BULL,-0.694174,,-0.590977,0.019258
mean_reversion v10,2026-07-03,DASHUSDT,f,J1,2026-07-03T23:30:00Z,BTC_BULL,-0.319085,,-0.211354,0.018517
mean_reversion v10,2026-07-04,ZECUSDT,f,J1,2026-07-04T01:45:00Z,BTC_BULL,0.261305,,0.337261,0.026433
mean_reversion v10,2026-07-04,NEARUSDT,f,J1,2026-07-04T01:45:00Z,BTC_BULL,-0.495846,,-0.409380,0.023008
mean_reversion v10,2026-07-04,SAHARAUSDT,f,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.397789,,-0.291705,0.018790
mean_reversion v10,2026-07-04,SUIUSDT,f,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.296263,,-0.171946,0.016056
mean_reversion v10,2026-07-04,SOLUSDT,t,J1,2026-07-04T02:00:00Z,BTC_BULL,1.339806,,1.501278,0.012495
mean_reversion v10,2026-07-04,DOGEUSDT,t,J1,2026-07-04T02:00:00Z,BTC_BULL,0.182889,,0.326604,0.013940
mean_reversion v10,2026-07-04,ARBUSDT,f,J1,2026-07-04T05:30:00Z,BTC_BULL,-1.022806,,-0.875666,0.013504
mean_reversion v10,2026-07-04,ZECUSDT,f,J1,2026-07-04T09:45:00Z,BTC_BULL,0.441412,,0.527307,0.023414
mean_reversion v10,2026-07-04,SUIUSDT,f,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.090038,,-0.961001,0.015376
mean_reversion v10,2026-07-04,DOGEUSDT,t,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.103266,,-0.955334,0.013425
mean_reversion v10,2026-07-04,ARBUSDT,f,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.686355,,-0.550201,0.014621
mean_reversion v10,2026-07-04,XRPUSDT,t,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.708088,,-0.582170,0.015801
mean_reversion v10,2026-07-04,DASHUSDT,f,J1,2026-07-04T22:15:00Z,BTC_BULL,-1.088879,,-0.961497,0.015574
mean_reversion v10,2026-07-04,ZECUSDT,f,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.071537,,-0.968926,0.019297
mean_reversion v10,2026-07-04,SAHARAUSDT,f,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.093548,,-0.959497,0.014805
mean_reversion v10,2026-07-04,UNIUSDT,f,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.098537,,-0.957360,0.014063
mean_reversion v10,2026-07-04,TAOUSDT,f,J1,2026-07-04T23:30:00Z,BTC_BULL,-1.093163,,-0.959662,0.014865
mean_reversion v10,2026-07-04,PROMUSDT,f,J1,2026-07-04T23:30:00Z,BTC_BULL,-0.538142,,-0.418218,0.016609
mean_reversion v10,2026-07-05,NEARUSDT,f,J1,2026-07-05T00:30:00Z,BTC_BULL,-0.413238,,-0.303912,0.018232
mean_reversion v10,2026-07-05,SUIUSDT,f,J1,2026-07-05T21:15:00Z,BTC_BULL,0.198429,,0.349260,0.013283
mean_reversion v10,2026-07-06,NEARUSDT,f,J1,2026-07-06T02:15:00Z,BTC_BULL,-0.643435,,-0.560682,0.023991
mean_reversion v10,2026-07-06,DASHUSDT,f,J1,2026-07-06T03:00:00Z,BTC_BULL,-1.096400,,-0.958275,0.014371
mean_reversion v10,2026-07-06,UNIUSDT,f,J1,2026-07-06T03:45:00Z,BTC_BULL,-1.085471,,-0.962957,0.016188
mean_reversion v10,2026-07-06,LINKUSDT,f,J1,2026-07-06T04:00:00Z,BTC_BULL,-0.498945,,-0.336374,0.012270
mean_reversion v10,2026-07-06,DOGEUSDT,t,J1,2026-07-06T04:15:00Z,BTC_BULL,-0.574428,,-0.427762,0.013589
mean_reversion v10,2026-07-06,TAOUSDT,f,J1,2026-07-06T04:15:00Z,BTC_BULL,-1.088309,,-0.961741,0.015673
mean_reversion v10,2026-07-06,ARBUSDT,f,J1,2026-07-06T04:45:00Z,BTC_BULL,-1.084453,,-0.963393,0.016380
mean_reversion v10,2026-07-06,UNIUSDT,f,J1,2026-07-06T23:30:00Z,HIGH_VOLATILITY,-1.021816,,-0.919813,0.019420
mean_reversion v10,2026-07-07,DOGEUSDT,t,J1,2026-07-07T00:00:00Z,HIGH_VOLATILITY,-1.092474,,-0.959957,0.014975
mean_reversion v10,2026-07-07,SUIUSDT,f,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.080018,,-0.965293,0.017277
mean_reversion v10,2026-07-07,TAOUSDT,f,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.069232,,-0.969914,0.019931
mean_reversion v10,2026-07-07,ARBUSDT,f,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.077983,,-0.966165,0.017722
mean_reversion v10,2026-07-07,LINKUSDT,f,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.092418,,-0.959981,0.014984
mean_reversion v10,2026-07-07,XRPUSDT,t,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.089847,,-0.961082,0.015408
mean_reversion v10,2026-07-07,ETHUSDT,t,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.093112,,-0.959683,0.014873
mean_reversion v10,2026-07-07,PROMUSDT,f,J1,2026-07-07T02:15:00Z,HIGH_VOLATILITY,1.606110,,1.750064,0.014056
mean_reversion v10,2026-07-07,SOLUSDT,t,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-0.352876,,-0.225938,0.015718
mean_reversion v10,2026-07-07,NEARUSDT,f,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.052561,,-0.977055,0.026134
mean_reversion v10,2026-07-07,DASHUSDT,f,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,0.130441,,0.244852,0.017508
mean_reversion v10,2026-07-07,SAHARAUSDT,f,J1,2026-07-07T03:00:00Z,HIGH_VOLATILITY,-0.536219,,-0.423972,0.017740
mean_reversion v10,2026-07-07,DASHUSDT,f,J1,2026-07-07T11:30:00Z,HIGH_VOLATILITY,0.219384,,0.322839,0.019381
mean_reversion v10,2026-07-07,UNIUSDT,f,J1,2026-07-07T13:45:00Z,HIGH_VOLATILITY,1.170198,,1.279748,0.018461
mean_reversion v10,2026-07-07,ETHUSDT,t,J1,2026-07-07T19:30:00Z,BTC_BULL,-0.274280,,-0.152748,0.016426
mean_reversion v10,2026-07-07,PROMUSDT,f,J1,2026-07-07T20:00:00Z,BTC_BULL,1.393380,,1.467366,0.027562
mean_reversion v10,2026-07-07,ZECUSDT,f,J1,2026-07-07T20:30:00Z,BTC_BULL,-1.045378,,-0.980133,0.030182
mean_reversion v10,2026-07-07,DASHUSDT,f,J1,2026-07-07T21:00:00Z,BTC_BULL,-0.158850,,-0.083859,0.026624
mean_reversion v10,2026-07-07,UNIUSDT,f,J1,2026-07-07T21:45:00Z,BTC_BULL,-0.150880,,-0.057997,0.021506
mean_reversion v10,2026-07-07,ZECUSDT,f,J1,2026-07-07T22:45:00Z,BTC_BULL,0.021442,,0.089797,0.029280
mean_reversion v10,2026-07-08,PROMUSDT,f,J1,2026-07-08T01:15:00Z,BTC_BULL,-1.044568,,-0.980479,0.030718
mean_reversion v10,2026-07-08,DASHUSDT,f,J1,2026-07-08T01:45:00Z,BTC_BULL,-1.054353,,-0.976287,0.025288
mean_reversion v10,2026-07-08,UNIUSDT,f,J1,2026-07-08T08:45:00Z,BTC_BULL,1.454040,,1.522830,0.029715
mean_reversion v10,2026-07-08,DOGEUSDT,t,J1,2026-07-08T21:30:00Z,SIDEWAYS,0.058795,,0.189458,0.015320
mean_reversion v10,2026-07-09,DOGEUSDT,t,J1,2026-07-09T03:00:00Z,SIDEWAYS,0.876800,,1.038849,0.012414
mean_reversion v10,2026-07-09,DASHUSDT,f,J1,2026-07-09T03:30:00Z,SIDEWAYS,0.207646,,0.314901,0.018691
mean_reversion v10,2026-07-09,PROMUSDT,f,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.314029,,1.389317,0.027048
mean_reversion v10,2026-07-09,UNIUSDT,f,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.228984,,1.290031,0.033449
mean_reversion v10,2026-07-09,DASHUSDT,f,J1,2026-07-09T09:15:00Z,SIDEWAYS,-0.608713,,-0.474538,0.014844
mean_reversion v10,2026-07-09,NEARUSDT,f,J1,2026-07-09T09:30:00Z,SIDEWAYS,0.151875,,0.264130,0.017848
mean_reversion v10,2026-07-09,SOLUSDT,t,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.365717,,-0.205632,0.012470
mean_reversion v10,2026-07-09,SUIUSDT,f,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.381178,,-0.241870,0.014323
mean_reversion v10,2026-07-09,SAHARAUSDT,f,J1,2026-07-09T11:30:00Z,SIDEWAYS,-0.879301,,-0.803681,0.026155
mean_reversion v10,2026-07-09,TAOUSDT,f,J1,2026-07-09T11:45:00Z,SIDEWAYS,0.552040,,0.683049,0.015337
mean_reversion v10,2026-07-09,ZECUSDT,f,J1,2026-07-09T12:30:00Z,SIDEWAYS,-0.186989,,-0.091909,0.021002
mean_reversion v10,2026-07-09,UNIUSDT,f,J1,2026-07-09T12:45:00Z,SIDEWAYS,0.546086,,0.643417,0.020673
mean_reversion v10,2026-07-09,NEARUSDT,f,J1,2026-07-09T17:00:00Z,SIDEWAYS,0.394812,,0.494654,0.020119
mean_reversion v10,2026-07-09,ARBUSDT,f,J1,2026-07-09T22:45:00Z,SIDEWAYS,0.601790,,0.646449,0.045414
mean_reversion v10,2026-07-09,DASHUSDT,f,J1,2026-07-09T23:15:00Z,SIDEWAYS,1.446015,,1.596893,0.013390
mean_reversion v10,2026-07-09,ZECUSDT,f,J1,2026-07-09T23:30:00Z,SIDEWAYS,0.831015,,0.919895,0.022724
mean_reversion v10,2026-07-09,NEARUSDT,f,J1,2026-07-09T23:45:00Z,SIDEWAYS,0.718588,,0.829151,0.018215
mean_reversion v10,2026-07-10,TAOUSDT,f,J1,2026-07-10T06:45:00Z,SIDEWAYS,0.286637,,0.394622,0.018578
mean_reversion v10,2026-07-10,NEARUSDT,f,J1,2026-07-10T07:15:00Z,SIDEWAYS,0.464248,,0.601403,0.014637
mean_reversion v10,2026-07-10,PROMUSDT,f,J1,2026-07-10T09:45:00Z,SIDEWAYS,-0.293527,,-0.207049,0.023058
mean_reversion v10,2026-07-10,DASHUSDT,f,J1,2026-07-10T11:45:00Z,SIDEWAYS,-0.736259,,-0.617063,0.016683
mean_reversion v10,2026-07-10,NEARUSDT,f,J1,2026-07-10T12:30:00Z,SIDEWAYS,-1.100110,,-0.956686,0.013844
mean_reversion v10,2026-07-10,ARBUSDT,f,J1,2026-07-10T12:45:00Z,SIDEWAYS,-1.038925,,-0.982897,0.035060
mean_reversion v10,2026-07-10,TAOUSDT,f,J1,2026-07-10T13:15:00Z,BTC_BULL,-1.084565,,-0.963345,0.016359
mean_reversion v10,2026-07-10,PROMUSDT,f,J1,2026-07-10T14:30:00Z,BTC_BULL,0.508906,,0.603326,0.021305
mean_reversion v10,2026-07-10,SAHARAUSDT,f,J1,2026-07-10T14:45:00Z,BTC_BULL,-0.069785,,0.065403,0.014792
mean_reversion v10,2026-07-10,LINKUSDT,f,J1,2026-07-10T15:15:00Z,BTC_BULL,-0.070922,,0.072369,0.013956
mean_reversion v10,2026-07-10,UNIUSDT,f,J1,2026-07-10T15:15:00Z,BTC_BULL,-0.111110,,-0.045970,0.030663
mean_reversion v10,2026-07-10,ZECUSDT,f,J1,2026-07-10T16:00:00Z,BTC_BULL,0.251852,,0.322587,0.028387
mean_reversion v10,2026-07-10,SUIUSDT,f,J1,2026-07-10T18:30:00Z,BTC_BULL,0.580871,,0.714056,0.015089
mean_reversion v10,2026-07-10,UNIUSDT,f,J1,2026-07-10T20:45:00Z,BTC_BULL,-0.555154,,-0.475808,0.025041
mean_reversion v10,2026-07-10,ZECUSDT,f,J1,2026-07-10T23:15:00Z,BTC_BULL,0.348483,,0.427395,0.025467
mean_reversion v10,2026-07-11,SUIUSDT,f,J1,2026-07-11T00:30:00Z,BTC_BULL,0.200040,,0.338827,0.014437
mean_reversion v10,2026-07-11,PROMUSDT,f,J1,2026-07-11T01:30:00Z,BTC_BULL,-0.130668,,-0.037196,0.021375
mean_reversion v10,2026-07-11,SUIUSDT,f,J1,2026-07-11T10:30:00Z,BTC_BULL,0.374870,,0.517247,0.014090
mean_reversion v10,2026-07-11,PROMUSDT,f,J1,2026-07-11T22:15:00Z,BTC_BULL,-1.079939,,-0.965327,0.017294
mean_reversion v10,2026-07-11,NEARUSDT,f,J1,2026-07-11T22:45:00Z,BTC_BULL,-1.106873,,-0.953789,0.012976
mean_reversion v10,2026-07-11,PROMUSDT,f,J1,2026-07-11T23:45:00Z,BTC_BULL,-0.721332,,-0.602384,0.016719
mean_reversion v10,2026-07-12,ARBUSDT,f,J2,2026-07-12T00:00:00Z,BTC_BULL,1.261276,,1.322756,0.033226
mean_reversion v10,2026-07-12,UNIUSDT,f,J2,2026-07-12T00:15:00Z,BTC_BULL,-0.213532,,-0.136846,0.026018
mean_reversion v10,2026-07-12,ZECUSDT,f,J2,2026-07-12T00:30:00Z,BTC_BULL,0.844287,,0.947881,0.019473
mean_reversion v10,2026-07-12,SUIUSDT,f,J2,2026-07-12T18:30:00Z,BTC_BULL,-0.338735,,-0.181525,0.012699
mean_reversion v10,2026-07-12,TAOUSDT,f,J2,2026-07-12T20:45:00Z,LOW_VOLATILITY,-1.112935,,-0.951192,0.012286
mean_reversion v10,2026-07-12,DASHUSDT,f,J2,2026-07-12T21:45:00Z,LOW_VOLATILITY,0.091764,,0.217879,0.015876
mean_reversion v10,2026-07-12,UNIUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-1.070230,,-0.969486,0.019651
mean_reversion v10,2026-07-12,NEARUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.209845,,-0.092647,0.017041
mean_reversion v10,2026-07-12,ZECUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.705231,,-0.625525,0.024882
mean_reversion v10,2026-07-14,ZECUSDT,f,J2,2026-07-14T09:45:00Z,BTC_BEAR,1.313164,,1.413612,0.020183
mean_reversion v10,2026-07-14,NEARUSDT,f,J2,2026-07-14T09:45:00Z,BTC_BEAR,0.949164,,1.035451,0.023446
mean_reversion v10,2026-07-14,ARBUSDT,f,J2,2026-07-14T17:45:00Z,SIDEWAYS,-0.030024,,0.057462,0.022862
mean_reversion v10,2026-07-14,TAOUSDT,f,J2,2026-07-14T18:30:00Z,SIDEWAYS,-0.182511,,-0.064492,0.016927
mean_reversion v10,2026-07-14,LINKUSDT,f,J2,2026-07-14T18:30:00Z,SIDEWAYS,0.231279,,0.370396,0.014406
mean_reversion v10,2026-07-14,DASHUSDT,f,J2,2026-07-14T18:45:00Z,SIDEWAYS,0.315579,,0.439474,0.016190
mean_reversion v10,2026-07-14,NEARUSDT,f,J2,2026-07-14T19:00:00Z,SIDEWAYS,-0.398835,,-0.309483,0.022293
mean_reversion v10,2026-07-14,ZECUSDT,f,J2,2026-07-14T20:45:00Z,SIDEWAYS,1.339878,,1.422187,0.024711
mean_reversion v10,2026-07-14,UNIUSDT,f,J2,2026-07-14T23:15:00Z,SIDEWAYS,-0.035694,,0.077026,0.017744
mean_reversion v10,2026-07-14,NEARUSDT,f,J2,2026-07-14T23:45:00Z,SIDEWAYS,0.132556,,0.239318,0.018764
mean_reversion v10,2026-07-15,SUIUSDT,f,J2,2026-07-15T02:00:00Z,SIDEWAYS,-1.107698,,-0.953435,0.012878
mean_reversion v10,2026-07-15,ETHUSDT,t,J2,2026-07-15T02:00:00Z,SIDEWAYS,0.369451,,0.529111,0.012561
mean_reversion v10,2026-07-15,LINKUSDT,f,J2,2026-07-15T02:45:00Z,SIDEWAYS,0.952302,,1.104494,0.013229
mean_reversion v10,2026-07-15,SAHARAUSDT,f,J2,2026-07-15T02:45:00Z,SIDEWAYS,-0.598977,,-0.472220,0.015710
mean_reversion v10,2026-07-15,SUIUSDT,f,J2,2026-07-15T03:00:00Z,SIDEWAYS,0.181926,,0.319249,0.014589
mean_reversion v10,2026-07-15,ZECUSDT,f,J2,2026-07-15T05:15:00Z,SIDEWAYS,0.157128,,0.235959,0.025431
mean_reversion v10,2026-07-15,DASHUSDT,f,J2,2026-07-15T05:45:00Z,SIDEWAYS,-0.107688,,0.018462,0.015847
mean_reversion v10,2026-07-15,SOLUSDT,t,J2,2026-07-15T08:15:00Z,SIDEWAYS,-0.136502,,0.009421,0.013698
mean_reversion v10,2026-07-15,NEARUSDT,f,J2,2026-07-15T16:30:00Z,BTC_BULL,-0.566800,,-0.438215,0.015492
mean_reversion v10,2026-07-15,SAHARAUSDT,f,J2,2026-07-15T16:30:00Z,BTC_BULL,-0.095387,,0.000000,0.020955
mean_reversion v10,2026-07-15,DOGEUSDT,t,J2,2026-07-15T16:45:00Z,BTC_BULL,0.133848,,0.295470,0.012390
mean_reversion v10,2026-07-15,ZECUSDT,f,J2,2026-07-15T18:30:00Z,BTC_BULL,0.362253,,0.438819,0.026256
mean_reversion v10,2026-07-15,DASHUSDT,f,J2,2026-07-15T19:15:00Z,BTC_BULL,0.138541,,0.244232,0.018955
mean_reversion v10,2026-07-16,LINKUSDT,f,J2,2026-07-16T01:30:00Z,BTC_BULL,0.479147,,0.619853,0.014268
mean_reversion v10,2026-07-16,NEARUSDT,f,J2,2026-07-16T04:30:00Z,BTC_BULL,-1.079528,,-0.965503,0.017382
mean_reversion v10,2026-07-16,SUIUSDT,f,J2,2026-07-16T06:45:00Z,BTC_BULL,-1.103746,,-0.955128,0.013363
mean_reversion v10,2026-07-16,UNIUSDT,f,J2,2026-07-16T06:45:00Z,BTC_BULL,0.568423,,0.671795,0.019462
mean_reversion v10,2026-07-16,LINKUSDT,f,J2,2026-07-16T06:45:00Z,BTC_BULL,-1.112206,,-0.951504,0.012365
mean_reversion v10,2026-07-16,TAOUSDT,f,J2,2026-07-16T07:00:00Z,BTC_BULL,-1.085740,,-0.962842,0.016137
mean_reversion v10,2026-07-16,UNIUSDT,f,J2,2026-07-16T15:30:00Z,BTC_BULL,-0.491961,,-0.398370,0.021266
mean_reversion v10,2026-07-16,PROMUSDT,f,J2,2026-07-16T18:45:00Z,BTC_BULL,-0.244190,,-0.148174,0.020785
mean_reversion v10,2026-07-16,SAHARAUSDT,f,J2,2026-07-16T20:00:00Z,BTC_BULL,-1.064685,,-0.971861,0.021310
mean_reversion v10,2026-07-16,ARBUSDT,f,J2,2026-07-16T23:00:00Z,BTC_BULL,-1.074173,,-0.967797,0.018621
mean_reversion v10,2026-07-17,DASHUSDT,f,J2,2026-07-17T13:30:00Z,SIDEWAYS,1.304377,,1.439736,0.014925
mean_reversion v10,2026-07-17,PROMUSDT,f,J2,2026-07-17T14:45:00Z,SIDEWAYS,-0.429150,,-0.313673,0.017262
mean_reversion v10,2026-07-17,DASHUSDT,f,J2,2026-07-17T21:00:00Z,SIDEWAYS,-0.191088,,-0.080894,0.018126
mean_reversion v10,2026-07-17,ZECUSDT,f,J2,2026-07-17T21:00:00Z,SIDEWAYS,0.128901,,0.200928,0.027828
mean_reversion v10,2026-07-17,SUIUSDT,f,J2,2026-07-17T22:45:00Z,SIDEWAYS,0.155118,,0.288190,0.015053
mean_reversion v10,2026-07-18,UNIUSDT,f,J2,2026-07-18T03:15:00Z,SIDEWAYS,-0.671514,,-0.564028,0.018499
mean_reversion v10,2026-07-18,TAOUSDT,f,J2,2026-07-18T03:45:00Z,SIDEWAYS,0.052341,,0.206192,0.013009
mean_reversion v10,2026-07-18,ARBUSDT,f,J2,2026-07-18T03:45:00Z,SIDEWAYS,-0.243900,,-0.152342,0.021795
mean_reversion v10,2026-07-18,ZECUSDT,f,J2,2026-07-18T05:30:00Z,SIDEWAYS,-0.457071,,-0.354940,0.019503
mean_reversion v10,2026-07-18,ARBUSDT,f,J2,2026-07-18T09:45:00Z,LOW_VOLATILITY,0.383929,,0.491341,0.018694
mean_reversion v10,2026-07-18,SAHARAUSDT,f,J2,2026-07-18T23:15:00Z,LOW_VOLATILITY,0.091586,,0.229922,0.014473
mean_reversion v10,2026-07-19,ZECUSDT,f,J2,2026-07-19T02:00:00Z,LOW_VOLATILITY,0.341264,,0.462607,0.016535
mean_reversion v10,2026-07-19,SAHARAUSDT,f,J2,2026-07-19T04:15:00Z,LOW_VOLATILITY,0.611122,,0.731245,0.016741
mean_reversion v10,2026-07-19,ZECUSDT,f,J2,2026-07-19T11:15:00Z,BTC_BULL,-0.464677,,-0.355443,0.018239
mean_reversion v10,2026-07-20,PROMUSDT,f,J2,2026-07-20T03:30:00Z,BTC_BULL,0.901581,,0.933650,0.064198
mean_reversion v10,2026-07-20,TAOUSDT,f,J2,2026-07-20T03:45:00Z,BTC_BULL,-1.100875,,-0.956358,0.013740
mean_reversion v10,2026-07-20,SUIUSDT,f,J2,2026-07-20T04:30:00Z,BTC_BULL,-1.117191,,-0.949368,0.011843
mean_reversion v10,2026-07-20,SAHARAUSDT,f,J2,2026-07-20T14:15:00Z,BTC_BULL,0.282063,,0.379919,0.020505
mean_reversion v10,2026-07-20,SOLUSDT,t,J2,2026-07-20T14:30:00Z,BTC_BULL,1.264724,,1.411054,0.013793
mean_reversion v10,2026-07-20,NEARUSDT,f,J2,2026-07-20T19:30:00Z,HIGH_VOLATILITY,0.389862,,0.517316,0.015746
